time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0247964572157,-0.0195246472137,11.5794488274,6.25553578281,0.0371377428271,0.0,-0.122505563122,-0.095914400554,2.56521617828,-0.0631820289277,0.0585795286816,0.0,450.5190200406983,450.1151052679615,452.13972081309896,450.166022729299
1.3200000000000007,-0.0328844610602,-0.0258327154768,11.7352080204,6.2514289315,0.0405795542254,0.0,-0.147424440234,-0.114727540701,2.6265902519,-0.0818878053765,0.0548144352408,0.0,431.04777278860814,430.73185788959177,432.2259717916252,430.6427824802909
1.3800000000000008,-0.0426170553993,-0.033419410708,11.8966600949,6.24655821871,0.0437523548219,0.0,-0.177326538509,-0.13867116807,2.75480848438,-0.0797973247891,0.0487012713725,0.0,452.76925387873695,452.2789388464363,452.6652867718682,452.8282831032405
1.4400000000000008,-0.0540933348189,-0.042447061636,12.063142864,6.24201258325,0.0470404181456,0.0,-0.205503193042,-0.162679681189,2.794485111,-0.0687149625623,0.0648289024217,0.0,424.64456942815616,426.0278871836715,424.59826522692134,425.5431106902473
1.5000000000000009,-0.0677335861173,-0.0533549809048,12.2405233919,6.23864026308,0.0512853730727,0.0,-0.2496844617,-0.201377335014,3.1173188161,-0.0387013238478,0.0805300857952,0.0,509.70938397463476,510.8332874412896,508.7950846374493,510.93734192755835
1.560000000000001,-0.083899143692,-0.0664570862189,12.4325526276,6.23630164998,0.0562350246838,0.0,-0.289690417951,-0.235597711622,3.28314190892,-0.0395336410533,0.0861562342661,0.0,466.2615331335043,466.7060400488231,467.33075620191244,467.26520221384993
1.620000000000001,-0.10260209415,-0.0816843522152,12.6349219957,6.23387454776,0.0618097626693,0.0,-0.334324970539,-0.272223816439,3.46191610205,-0.0423536015733,0.103816785369,0.0,471.88594200379544,473.2538897457754,471.1577217975094,470.9388979327971
1.680000000000001,-0.124108750033,-0.0991589312224,12.8478954414,6.23202899121,0.0680306400782,0.0,-0.383233349839,-0.310473458084,3.63658395154,-0.014186069118,0.103409140254,0.0,472.36671074144795,472.3439355486103,470.1502154002982,472.32722164678677
1.740000000000001,-0.148771253248,-0.119022397851,13.0724662846,6.2311352198,0.0737421035164,0.0,-0.439520379473,-0.35170771117,3.84834373198,-0.0163556076555,0.0687761417143,0.0,485.4943913579078,482.8952287164009,483.70404514333427,483.54075237503963
1.8000000000000012,-0.176633429882,-0.141167024553,13.3056310229,6.23047482708,0.0785179412198,0.0,-0.489643716099,-0.386511041755,3.92349919748,-0.00202088555027,0.0953460092498,0.0,443.6929731300755,445.87397735913515,442.99483811323324,444.172183699221
